2020/08/20 20:56:17 2.0026624 DATA 504 504 518 506 492 1200 0.00 23.03 24.89 100553.00 100516.00 81 66 1100 1300
2020/08/20 20:56:18 3.0070997 DATA 504 504 518 506 492 1200 0.00 23.03 24.88 100554.00 100518.00 81 66 1100 1300
2020/08/20 20:56:19 4.0098205 DATA 506 504 519 506 495 1200 0.00 23.03 24.89 100552.00 100516.00 81 66 1100 1300
2020/08/20 20:56:20 5.0128949 DATA 506 504 519 506 495 1200 0.00 23.03 24.89 100553.00 100516.00 81 66 1100 1300
2020/08/20 20:56:21 6.0125473 DATA 506 504 519 506 495 1200 0.00 23.03 24.89 100553.00 100519.00 81 66 1100 1300
2020/08/20 20:56:22 7.0164268 DATA 506 504 519 507 495 1200 0.00 23.04 24.89 100552.00 100519.00 81 66 1100 1300
2020/08/20 20:56:23 8.0153507 DATA 506 504 519 507 495 1200 0.00 23.04 24.89 100555.00 100515.00 81 66 1100 1300
2020/08/20 20:56:24 9.019538 DATA 506 504 520 507 496 1200 0.00 23.04 24.89 100553.00 100518.00 81 66 1100 1300
2020/08/20 20:56:25 10.0224857 DATA 506 504 520 507 496 1200 0.00 23.05 24.90 100555.00 100520.00 81 66 1100 1300
2020/08/20 20:56:26 11.0255769 DATA 506 504 520 507 496 1200 0.00 23.05 24.90 100555.00 100520.00 81 66 1100 1300
2020/08/20 20:56:27 12.0290406 DATA 507 505 520 508 496 1200 0.00 23.06 24.90 100554.00 100518.00 81 66 1100 1300
2020/08/20 20:56:28 13.028369 DATA 507 505 520 508 496 1200 0.00 23.06 24.89 100556.00 100518.00 81 66 1100 1300
2020/08/20 20:56:29 14.0320804 DATA 507 505 521 508 496 1200 0.00 23.06 24.90 100554.00 100520.00 81 66 1100 1300
2020/08/20 20:56:30 15.0313869 DATA 507 505 521 508 496 1200 0.00 23.06 24.90 100556.00 100519.00 81 66 1100 1300
2020/08/20 20:56:31 16.0351681 DATA 507 505 521 508 496 1200 0.00 23.07 24.90 100557.00 100520.00 81 66 1100 1300
2020/08/20 20:56:32 17.0384498 DATA 507 505 521 509 496 1200 0.00 23.07 24.90 100556.00 100519.00 81 66 1100 1300
2020/08/20 20:56:33 18.0377662 DATA 507 505 521 509 496 1200 0.00 23.08 24.90 100555.00 100518.00 81 66 1100 1300
2020/08/20 20:56:34 19.0417013 DATA 507 505 523 509 495 1200 0.00 23.07 24.90 100552.00 100516.00 81 66 1100 1300
2020/08/20 20:56:35 20.0445098 DATA 507 505 523 509 495 1200 0.00 23.08 24.90 100555.00 100521.00 82 66 1100 1300
2020/08/20 20:56:36 21.0444242 DATA 507 505 523 509 495 1200 0.00 23.09 24.90 100554.00 100522.00 82 66 1100 1300
2020/08/20 20:56:37 22.0472746 DATA 507 505 523 510 495 1200 0.00 23.10 24.90 100554.00 100520.00 82 66 1100 1300
