2020/08/28 16:31:02 2.0016514 DATA 590 569 632 612 571 1200 0.00 26.44 26.80 100250.00 100221.00 63 65 1100 1300
2020/08/28 16:31:03 3.0048787 DATA 590 569 632 612 571 1200 0.00 26.43 26.81 100246.00 100221.00 63 65 1100 1300
2020/08/28 16:31:04 4.0052117 DATA 590 569 632 612 571 1200 0.00 26.43 26.81 100247.00 100221.00 63 65 1100 1300
2020/08/28 16:31:07 6.7812431 DATA 591 570 632 615 573 1200 0.00 26.43 26.81 100244.00 100219.00 63 65 0 0
2020/08/28 16:31:08 7.7853115 DATA 591 570 632 615 573 1200 0.00 26.43 26.82 100246.00 100219.00 63 66 0 0
2020/08/28 16:31:09 8.7840919 DATA 591 570 632 615 573 1200 0.00 26.43 26.82 100247.00 100217.00 63 66 0 0
2020/08/28 16:31:10 9.7916897 DATA 592 570 633 615 573 1200 0.00 26.43 26.82 100247.00 100222.00 63 66 0 0
2020/08/28 16:31:11 10.7909031 DATA 592 570 633 615 573 1200 0.00 26.43 26.82 100250.00 100218.00 63 66 0 0
2020/08/28 16:31:12 11.7953983 DATA 592 570 633 619 573 1200 0.00 26.43 26.82 100245.00 100220.00 63 66 0 0
2020/08/28 16:31:13 12.7947859 DATA 592 571 633 619 573 1200 0.00 26.43 26.83 100247.00 100222.00 63 66 0 0
2020/08/28 16:31:14 13.7975437 DATA 592 571 633 619 573 1200 0.00 26.43 26.84 100246.00 100221.00 63 66 0 0
2020/08/28 16:31:15 14.8013239 DATA 593 571 635 619 573 1200 0.00 26.43 26.83 100248.00 100220.00 63 66 0 0
2020/08/28 16:31:16 15.8084911 DATA 593 571 635 619 573 1200 0.00 26.43 26.83 100248.00 100219.00 63 66 1100 1300
2020/08/28 16:31:17 16.8124516 DATA 593 571 635 622 573 1200 0.00 26.43 26.83 100246.00 100222.00 63 66 1100 1300
2020/08/28 16:31:18 17.8160395 DATA 593 573 635 622 573 1200 0.00 26.44 26.84 100244.00 100223.00 63 66 1100 1300
2020/08/28 16:31:19 18.8148405 DATA 593 573 635 622 573 1200 0.00 26.44 26.83 100248.00 100218.00 63 65 1100 1300
2020/08/28 16:31:20 19.8179206 DATA 594 573 637 622 573 1200 0.00 26.44 26.84 100248.00 100219.00 63 65 1100 1300
2020/08/28 16:31:21 20.8225587 DATA 594 573 637 622 572 1200 0.00 26.43 26.84 100245.00 100220.00 63 65 1100 1300
2020/08/28 16:31:22 21.8223139 DATA 594 573 637 626 572 1200 0.00 26.43 26.83 100247.00 100217.00 63 65 1100 1300
2020/08/28 16:31:23 22.8246556 DATA 594 575 637 626 572 1200 0.00 26.43 26.84 100246.00 100219.00 63 65 1100 1300
2020/08/28 16:31:24 23.8276658 DATA 594 575 637 626 572 1200 0.00 26.43 26.84 100249.00 100218.00 63 65 1100 1300
2020/08/28 16:31:25 24.827661 DATA 595 575 639 626 572 1200 0.00 26.44 26.84 100246.00 100219.00 63 65 1100 1300
2020/08/28 16:31:26 25.8304526 DATA 595 575 639 626 571 1200 0.00 26.43 26.84 100248.00 100219.00 63 65 1100 1300
2020/08/28 16:31:27 26.8341363 DATA 595 575 639 630 571 1200 0.00 26.43 26.84 100244.00 100222.00 63 65 1100 1300
2020/08/28 16:31:28 27.8335748 DATA 595 577 639 630 571 1200 0.00 26.42 26.84 100245.00 100220.00 63 65 1100 1300
2020/08/28 16:31:29 28.8371563 DATA 595 577 639 630 571 1200 0.00 26.43 26.84 100250.00 100221.00 63 65 1100 1300
2020/08/28 16:31:30 29.8408848 DATA 596 577 641 630 571 1200 0.00 26.43 26.84 100247.00 100222.00 63 65 1100 1300
2020/08/28 16:31:31 30.8400254 DATA 596 577 641 630 570 1200 0.00 26.43 26.84 100245.00 100221.00 63 65 1100 1300
2020/08/28 16:31:32 31.8443575 DATA 596 577 641 634 570 1200 0.00 26.43 26.84 100249.00 100221.00 63 65 1100 1300
2020/08/28 16:31:33 32.8469568 DATA 596 579 641 634 570 1200 0.00 26.42 26.85 100246.00 100221.00 63 65 1100 1300
2020/08/28 16:31:34 33.8504734 DATA 596 579 641 634 570 1200 0.00 26.42 26.84 100249.00 100221.00 63 65 1100 1300
2020/08/28 16:31:35 34.8499392 DATA 597 579 642 634 570 1200 0.00 26.42 26.85 100249.00 100220.00 63 65 1100 1300
2020/08/28 16:31:36 35.8533328 DATA 597 579 642 634 570 1200 0.00 26.42 26.85 100246.00 100219.00 63 65 1100 1300
2020/08/28 16:31:37 36.8567754 DATA 597 579 642 637 570 1200 0.00 26.42 26.85 100246.00 100221.00 63 65 1100 1300
2020/08/28 16:31:38 37.8561567 DATA 597 580 642 637 570 1200 0.00 26.42 26.85 100246.00 100222.00 63 65 1100 1300
2020/08/28 16:31:39 38.8597478 DATA 597 580 642 637 570 1200 0.00 26.42 26.85 100247.00 100221.00 63 65 1100 1300
2020/08/28 16:31:40 39.8627294 DATA 597 580 643 637 570 1200 0.00 26.42 26.86 100246.00 100223.00 63 65 1100 1300
2020/08/28 16:31:41 40.8623966 DATA 598 580 643 637 571 1200 0.00 26.42 26.86 100250.00 100220.00 63 65 1100 1300
2020/08/28 16:31:42 41.8658742 DATA 598 580 643 639 571 1200 0.00 26.41 26.85 100246.00 100222.00 63 65 1100 1300
2020/08/28 16:31:43 42.8693786 DATA 598 581 643 639 571 1200 0.00 26.42 26.86 100248.00 100221.00 63 65 1100 1300
2020/08/28 16:31:44 43.869648 DATA 598 581 643 639 571 1200 0.00 26.42 26.86 100246.00 100225.00 63 65 1100 1300
2020/08/28 16:31:45 44.8724884 DATA 598 581 644 639 571 1200 0.00 26.41 26.86 100247.00 100225.00 63 65 1100 1300
2020/08/28 16:31:46 45.8765877 DATA 599 581 644 639 572 1200 0.00 26.41 26.86 100246.00 100223.00 63 65 1100 1300
2020/08/28 16:31:47 46.8759809 DATA 599 581 644 641 572 1200 0.00 26.41 26.86 100247.00 100221.00 63 65 1100 1300
2020/08/28 16:31:48 47.8783848 DATA 599 582 644 641 572 1200 0.00 26.41 26.86 100250.00 100222.00 63 65 1100 1300
2020/08/28 16:31:49 48.8826247 DATA 599 582 644 641 572 1200 0.00 26.41 26.87 100245.00 100223.00 63 65 1100 1300
2020/08/28 16:31:50 49.8822833 DATA 599 582 644 641 572 1200 0.00 26.42 26.86 100247.00 100221.00 63 65 1100 1300
2020/08/28 16:31:51 50.8851625 DATA 600 582 644 641 574 1200 0.00 26.42 26.87 100246.00 100222.00 63 65 1100 1300
2020/08/28 16:31:52 51.8884857 DATA 600 582 644 644 574 1200 0.00 26.42 26.87 100246.00 100222.00 63 65 1100 1300
2020/08/28 16:31:53 52.8878969 DATA 600 583 644 644 574 1200 0.00 26.41 26.87 100245.00 100222.00 63 65 1100 1300
2020/08/28 16:31:54 53.8912138 DATA 600 583 644 644 574 1200 0.00 26.42 26.87 100245.00 100220.00 63 65 1100 1300
2020/08/28 16:31:55 54.8955608 DATA 600 583 645 644 574 1200 0.00 26.42 26.87 100248.00 100219.00 63 65 1100 1300
2020/08/28 16:31:56 55.89415 DATA 601 583 645 644 576 1200 0.00 26.42 26.87 100247.00 100219.00 63 65 1100 1300
2020/08/28 16:31:57 56.8975238 DATA 601 583 645 647 576 1200 0.00 26.42 26.88 100245.00 100220.00 63 65 1100 1300
2020/08/28 16:31:58 57.9018541 DATA 601 584 645 647 576 1200 0.00 26.42 26.87 100246.00 100221.00 63 65 1100 1300
2020/08/28 16:31:59 58.9044943 DATA 601 584 645 647 576 1200 0.00 26.42 26.88 100245.00 100221.00 63 65 1100 1300
2020/08/28 16:32:00 59.9078162 DATA 602 584 647 647 576 1200 0.00 26.42 26.88 100248.00 100219.00 63 65 1100 1300
2020/08/28 16:32:01 60.9073706 DATA 603 584 647 647 578 1200 0.00 26.42 26.88 100248.00 100221.00 63 65 1100 1300
2020/08/28 16:32:02 61.9117259 DATA 603 584 647 651 578 1200 0.00 26.41 26.89 100248.00 100223.00 62 65 1100 1300
2020/08/28 16:32:03 62.9099158 DATA 603 586 647 651 578 1200 0.00 26.41 26.88 100246.00 100222.00 62 65 1100 1300
2020/08/28 16:32:04 63.9133835 DATA 603 586 647 651 578 1200 0.00 26.41 26.88 100246.00 100223.00 62 65 1100 1300
